,x,y,system
3079,45.034,126.0,CHA/AEI_calcined
3080,45.047,128.0,CHA/AEI_calcined
3081,45.06,131.0,CHA/AEI_calcined
3082,45.073,130.0,CHA/AEI_calcined
3083,45.086,127.0,CHA/AEI_calcined
3084,45.099,128.0,CHA/AEI_calcined
3085,45.112,128.0,CHA/AEI_calcined
3086,45.125,128.0,CHA/AEI_calcined
3087,45.138,128.0,CHA/AEI_calcined
3088,45.151,128.0,CHA/AEI_calcined
3089,45.164,126.0,CHA/AEI_calcined
3090,45.177,126.0,CHA/AEI_calcined
3091,45.19,127.0,CHA/AEI_calcined
3092,45.203,126.0,CHA/AEI_calcined
3093,45.216,123.0,CHA/AEI_calcined
3094,45.229,122.0,CHA/AEI_calcined
3095,45.242,126.0,CHA/AEI_calcined
3096,45.255,127.0,CHA/AEI_calcined
3097,45.268,126.0,CHA/AEI_calcined
3098,45.281,125.0,CHA/AEI_calcined
3099,45.294,124.0,CHA/AEI_calcined
3100,45.307,119.0,CHA/AEI_calcined
3101,45.32,125.0,CHA/AEI_calcined
3102,45.333,125.0,CHA/AEI_calcined
3103,45.346,125.0,CHA/AEI_calcined
3104,45.359,125.0,CHA/AEI_calcined
3105,45.372,124.0,CHA/AEI_calcined
3106,45.385,121.0,CHA/AEI_calcined
3107,45.398,122.0,CHA/AEI_calcined
3108,45.411,125.0,CHA/AEI_calcined
3109,45.424,124.0,CHA/AEI_calcined
3110,45.437,121.0,CHA/AEI_calcined
3111,45.45,125.0,CHA/AEI_calcined
3112,45.463,120.0,CHA/AEI_calcined
3113,45.476,124.0,CHA/AEI_calcined
3114,45.489,125.0,CHA/AEI_calcined
3115,45.502,120.0,CHA/AEI_calcined
3116,45.515,123.0,CHA/AEI_calcined
3117,45.528,119.0,CHA/AEI_calcined
3118,45.541,120.0,CHA/AEI_calcined
3119,45.554,118.0,CHA/AEI_calcined
3120,45.567,125.0,CHA/AEI_calcined
3121,45.58,122.0,CHA/AEI_calcined
3122,45.593,120.0,CHA/AEI_calcined
3123,45.606,125.0,CHA/AEI_calcined
3124,45.619,114.0,CHA/AEI_calcined
3125,45.632,118.0,CHA/AEI_calcined
3126,45.645,118.0,CHA/AEI_calcined
3127,45.658,115.0,CHA/AEI_calcined
3128,45.671,119.0,CHA/AEI_calcined
3129,45.684,116.0,CHA/AEI_calcined
3130,45.697,119.0,CHA/AEI_calcined
3131,45.71,113.0,CHA/AEI_calcined
3132,45.723,117.0,CHA/AEI_calcined
3133,45.736,121.0,CHA/AEI_calcined
3134,45.749,119.0,CHA/AEI_calcined
3135,45.762,114.0,CHA/AEI_calcined
3136,45.775,115.0,CHA/AEI_calcined
3137,45.788,115.0,CHA/AEI_calcined
3138,45.801,116.0,CHA/AEI_calcined
3139,45.814,116.0,CHA/AEI_calcined
3140,45.827,113.0,CHA/AEI_calcined
3141,45.84,114.0,CHA/AEI_calcined
3142,45.853,112.0,CHA/AEI_calcined
3143,45.866,113.0,CHA/AEI_calcined
3144,45.879,117.0,CHA/AEI_calcined
3145,45.892,116.0,CHA/AEI_calcined
3146,45.905,116.0,CHA/AEI_calcined
3147,45.918,116.0,CHA/AEI_calcined
3148,45.931,116.0,CHA/AEI_calcined
3149,45.944,112.0,CHA/AEI_calcined
3150,45.957,112.0,CHA/AEI_calcined
3151,45.97,115.0,CHA/AEI_calcined
3152,45.983,114.0,CHA/AEI_calcined
3153,45.996,112.0,CHA/AEI_calcined
3154,46.009,115.0,CHA/AEI_calcined
3155,46.022,115.0,CHA/AEI_calcined
3156,46.035,114.0,CHA/AEI_calcined
3157,46.048,114.0,CHA/AEI_calcined
3158,46.061,114.0,CHA/AEI_calcined
3159,46.074,112.0,CHA/AEI_calcined
3160,46.087,115.0,CHA/AEI_calcined
3161,46.1,115.0,CHA/AEI_calcined
3162,46.113,112.0,CHA/AEI_calcined
3163,46.126,109.0,CHA/AEI_calcined
3164,46.139,113.0,CHA/AEI_calcined
3165,46.152,114.0,CHA/AEI_calcined
3166,46.165,114.0,CHA/AEI_calcined
3167,46.178,113.0,CHA/AEI_calcined
3168,46.191,114.0,CHA/AEI_calcined
3169,46.204,116.0,CHA/AEI_calcined
3170,46.217,114.0,CHA/AEI_calcined
3171,46.23,115.0,CHA/AEI_calcined
3172,46.243,115.0,CHA/AEI_calcined
3173,46.256,114.0,CHA/AEI_calcined
3174,46.269,114.0,CHA/AEI_calcined
3175,46.282,116.0,CHA/AEI_calcined
3176,46.295,116.0,CHA/AEI_calcined
3177,46.308,113.0,CHA/AEI_calcined
3178,46.321,114.0,CHA/AEI_calcined
3179,46.334,114.0,CHA/AEI_calcined
3180,46.347,114.0,CHA/AEI_calcined
3181,46.36,112.0,CHA/AEI_calcined
3182,46.373,108.0,CHA/AEI_calcined
3183,46.386,108.0,CHA/AEI_calcined
3184,46.399,114.0,CHA/AEI_calcined
3185,46.412,116.0,CHA/AEI_calcined
3186,46.425,114.0,CHA/AEI_calcined
3187,46.438,114.0,CHA/AEI_calcined
3188,46.451,111.0,CHA/AEI_calcined
3189,46.464,114.0,CHA/AEI_calcined
3190,46.477,116.0,CHA/AEI_calcined
3191,46.49,116.0,CHA/AEI_calcined
3192,46.503,115.0,CHA/AEI_calcined
3193,46.516,117.0,CHA/AEI_calcined
3194,46.529,110.0,CHA/AEI_calcined
3195,46.542,113.0,CHA/AEI_calcined
3196,46.555,114.0,CHA/AEI_calcined
3197,46.568,114.0,CHA/AEI_calcined
3198,46.581,108.0,CHA/AEI_calcined
3199,46.594,112.0,CHA/AEI_calcined
3200,46.607,112.0,CHA/AEI_calcined
3201,46.62,114.0,CHA/AEI_calcined
3202,46.633,115.0,CHA/AEI_calcined
3203,46.646,114.0,CHA/AEI_calcined
3204,46.659,117.0,CHA/AEI_calcined
3205,46.672,116.0,CHA/AEI_calcined
3206,46.685,120.0,CHA/AEI_calcined
3207,46.698,118.0,CHA/AEI_calcined
3208,46.711,117.0,CHA/AEI_calcined
3209,46.724,116.0,CHA/AEI_calcined
3210,46.737,120.0,CHA/AEI_calcined
3211,46.75,115.0,CHA/AEI_calcined
3212,46.763,112.0,CHA/AEI_calcined
3213,46.776,116.0,CHA/AEI_calcined
3214,46.789,118.0,CHA/AEI_calcined
3215,46.802,115.0,CHA/AEI_calcined
3216,46.815,112.0,CHA/AEI_calcined
3217,46.828,120.0,CHA/AEI_calcined
3218,46.841,119.0,CHA/AEI_calcined
3219,46.854,117.0,CHA/AEI_calcined
3220,46.867,116.0,CHA/AEI_calcined
3221,46.88,112.0,CHA/AEI_calcined
3222,46.893,122.0,CHA/AEI_calcined
3223,46.906,116.0,CHA/AEI_calcined
3224,46.919,118.0,CHA/AEI_calcined
3225,46.932,118.0,CHA/AEI_calcined
3226,46.945,118.0,CHA/AEI_calcined
3227,46.958,118.0,CHA/AEI_calcined
3228,46.971,116.0,CHA/AEI_calcined
3229,46.984,119.0,CHA/AEI_calcined
3230,46.997,121.0,CHA/AEI_calcined
3231,47.01,122.0,CHA/AEI_calcined
3232,47.023,116.0,CHA/AEI_calcined
3233,47.036,117.0,CHA/AEI_calcined
3234,47.049,117.0,CHA/AEI_calcined
3235,47.062,119.0,CHA/AEI_calcined
3236,47.075,120.0,CHA/AEI_calcined
3237,47.088,123.0,CHA/AEI_calcined
3238,47.101,122.0,CHA/AEI_calcined
3239,47.114,117.0,CHA/AEI_calcined
3240,47.127,121.0,CHA/AEI_calcined
3241,47.14,123.0,CHA/AEI_calcined
3242,47.153,120.0,CHA/AEI_calcined
3243,47.166,124.0,CHA/AEI_calcined
3244,47.179,125.0,CHA/AEI_calcined
3245,47.192,125.0,CHA/AEI_calcined
3246,47.205,126.0,CHA/AEI_calcined
3247,47.218,124.0,CHA/AEI_calcined
3248,47.231,127.0,CHA/AEI_calcined
3249,47.244,123.0,CHA/AEI_calcined
3250,47.257,124.0,CHA/AEI_calcined
3251,47.27,126.0,CHA/AEI_calcined
3252,47.283,132.0,CHA/AEI_calcined
3253,47.296,129.0,CHA/AEI_calcined
3254,47.309,127.0,CHA/AEI_calcined
3255,47.322,127.0,CHA/AEI_calcined
3256,47.335,127.0,CHA/AEI_calcined
3257,47.348,125.0,CHA/AEI_calcined
3258,47.361,125.0,CHA/AEI_calcined
3259,47.374,127.0,CHA/AEI_calcined
3260,47.387,127.0,CHA/AEI_calcined
3261,47.4,127.0,CHA/AEI_calcined
3262,47.413,125.0,CHA/AEI_calcined
3263,47.426,131.0,CHA/AEI_calcined
3264,47.439,131.0,CHA/AEI_calcined
3265,47.452,130.0,CHA/AEI_calcined
3266,47.465,128.0,CHA/AEI_calcined
3267,47.478,129.0,CHA/AEI_calcined
3268,47.491,131.0,CHA/AEI_calcined
3269,47.504,131.0,CHA/AEI_calcined
3270,47.517,129.0,CHA/AEI_calcined
3271,47.53,130.0,CHA/AEI_calcined
3272,47.543,130.0,CHA/AEI_calcined
3273,47.556,126.0,CHA/AEI_calcined
3274,47.569,128.0,CHA/AEI_calcined
3275,47.582,130.0,CHA/AEI_calcined
3276,47.595,129.0,CHA/AEI_calcined
3277,47.608,128.0,CHA/AEI_calcined
3278,47.621,128.0,CHA/AEI_calcined
3279,47.634,131.0,CHA/AEI_calcined
3280,47.647,130.0,CHA/AEI_calcined
3281,47.66,129.0,CHA/AEI_calcined
3282,47.673,131.0,CHA/AEI_calcined
3283,47.686,133.0,CHA/AEI_calcined
3284,47.699,131.0,CHA/AEI_calcined
3285,47.712,127.0,CHA/AEI_calcined
3286,47.725,129.0,CHA/AEI_calcined
3287,47.738,129.0,CHA/AEI_calcined
3288,47.751,129.0,CHA/AEI_calcined
3289,47.764,128.0,CHA/AEI_calcined
3290,47.777,133.0,CHA/AEI_calcined
3291,47.79,134.0,CHA/AEI_calcined
3292,47.803,130.0,CHA/AEI_calcined
3293,47.816,130.0,CHA/AEI_calcined
3294,47.829,128.0,CHA/AEI_calcined
3295,47.842,128.0,CHA/AEI_calcined
3296,47.855,134.0,CHA/AEI_calcined
3297,47.868,135.0,CHA/AEI_calcined
3298,47.881,133.0,CHA/AEI_calcined
3299,47.894,134.0,CHA/AEI_calcined
3300,47.907,134.0,CHA/AEI_calcined
3301,47.92,131.0,CHA/AEI_calcined
3302,47.933,134.0,CHA/AEI_calcined
3303,47.946,133.0,CHA/AEI_calcined
3304,47.959,132.0,CHA/AEI_calcined
3305,47.972,135.0,CHA/AEI_calcined
3306,47.985,138.0,CHA/AEI_calcined
3307,47.998,133.0,CHA/AEI_calcined
3308,48.011,137.0,CHA/AEI_calcined
3309,48.024,134.0,CHA/AEI_calcined
3310,48.037,136.0,CHA/AEI_calcined
3311,48.05,140.0,CHA/AEI_calcined
3312,48.063,140.0,CHA/AEI_calcined
3313,48.076,133.0,CHA/AEI_calcined
3314,48.089,142.0,CHA/AEI_calcined
3315,48.102,140.0,CHA/AEI_calcined
3316,48.115,141.0,CHA/AEI_calcined
3317,48.128,137.0,CHA/AEI_calcined
3318,48.141,140.0,CHA/AEI_calcined
3319,48.154,140.0,CHA/AEI_calcined
3320,48.167,139.0,CHA/AEI_calcined
3321,48.18,139.0,CHA/AEI_calcined
3322,48.193,142.0,CHA/AEI_calcined
3323,48.206,145.0,CHA/AEI_calcined
3324,48.219,148.0,CHA/AEI_calcined
3325,48.232,142.0,CHA/AEI_calcined
3326,48.245,137.0,CHA/AEI_calcined
3327,48.258,142.0,CHA/AEI_calcined
3328,48.271,142.0,CHA/AEI_calcined
3329,48.284,139.0,CHA/AEI_calcined
3330,48.297,140.0,CHA/AEI_calcined
3331,48.31,139.0,CHA/AEI_calcined
3332,48.323,143.0,CHA/AEI_calcined
3333,48.336,140.0,CHA/AEI_calcined
3334,48.349,137.0,CHA/AEI_calcined
3335,48.362,136.0,CHA/AEI_calcined
3336,48.375,138.0,CHA/AEI_calcined
3337,48.388,140.0,CHA/AEI_calcined
3338,48.401,140.0,CHA/AEI_calcined
3339,48.414,139.0,CHA/AEI_calcined
3340,48.427,136.0,CHA/AEI_calcined
3341,48.44,138.0,CHA/AEI_calcined
3342,48.453,133.0,CHA/AEI_calcined
3343,48.466,137.0,CHA/AEI_calcined
3344,48.479,137.0,CHA/AEI_calcined
3345,48.492,140.0,CHA/AEI_calcined
3346,48.505,137.0,CHA/AEI_calcined
3347,48.518,134.0,CHA/AEI_calcined
3348,48.531,132.0,CHA/AEI_calcined
3349,48.544,133.0,CHA/AEI_calcined
3350,48.557,133.0,CHA/AEI_calcined
3351,48.57,134.0,CHA/AEI_calcined
3352,48.583,132.0,CHA/AEI_calcined
3353,48.596,133.0,CHA/AEI_calcined
3354,48.609,130.0,CHA/AEI_calcined
3355,48.622,133.0,CHA/AEI_calcined
3356,48.635,133.0,CHA/AEI_calcined
3357,48.648,128.0,CHA/AEI_calcined
3358,48.661,131.0,CHA/AEI_calcined
3359,48.674,130.0,CHA/AEI_calcined
3360,48.687,129.0,CHA/AEI_calcined
3361,48.7,129.0,CHA/AEI_calcined
3362,48.713,130.0,CHA/AEI_calcined
3363,48.726,126.0,CHA/AEI_calcined
3364,48.739,126.0,CHA/AEI_calcined
3365,48.752,128.0,CHA/AEI_calcined
3366,48.765,130.0,CHA/AEI_calcined
3367,48.778,129.0,CHA/AEI_calcined
3368,48.791,128.0,CHA/AEI_calcined
3369,48.804,129.0,CHA/AEI_calcined
3370,48.817,131.0,CHA/AEI_calcined
3371,48.83,130.0,CHA/AEI_calcined
3372,48.843,129.0,CHA/AEI_calcined
3373,48.856,130.0,CHA/AEI_calcined
3374,48.869,131.0,CHA/AEI_calcined
3375,48.882,132.0,CHA/AEI_calcined
3376,48.895,134.0,CHA/AEI_calcined
3377,48.908,136.0,CHA/AEI_calcined
3378,48.921,137.0,CHA/AEI_calcined
3379,48.934,135.0,CHA/AEI_calcined
3380,48.947,132.0,CHA/AEI_calcined
3381,48.96,131.0,CHA/AEI_calcined
3382,48.973,133.0,CHA/AEI_calcined
3383,48.986,136.0,CHA/AEI_calcined
3384,48.999,135.0,CHA/AEI_calcined
3385,49.012,136.0,CHA/AEI_calcined
3386,49.025,137.0,CHA/AEI_calcined
3387,49.038,139.0,CHA/AEI_calcined
3388,49.051,143.0,CHA/AEI_calcined
3389,49.064,140.0,CHA/AEI_calcined
3390,49.077,141.0,CHA/AEI_calcined
3391,49.09,147.0,CHA/AEI_calcined
3392,49.103,146.0,CHA/AEI_calcined
3393,49.116,149.0,CHA/AEI_calcined
3394,49.129,155.0,CHA/AEI_calcined
3395,49.142,154.0,CHA/AEI_calcined
3396,49.155,154.0,CHA/AEI_calcined
3397,49.168,156.0,CHA/AEI_calcined
3398,49.181,162.0,CHA/AEI_calcined
3399,49.194,165.0,CHA/AEI_calcined
3400,49.207,169.0,CHA/AEI_calcined
3401,49.22,171.0,CHA/AEI_calcined
3402,49.233,174.0,CHA/AEI_calcined
3403,49.246,183.0,CHA/AEI_calcined
3404,49.259,187.0,CHA/AEI_calcined
3405,49.272,189.0,CHA/AEI_calcined
3406,49.285,190.0,CHA/AEI_calcined
3407,49.298,194.0,CHA/AEI_calcined
3408,49.311,196.0,CHA/AEI_calcined
3409,49.324,200.0,CHA/AEI_calcined
3410,49.337,212.0,CHA/AEI_calcined
3411,49.35,212.0,CHA/AEI_calcined
3412,49.363,220.0,CHA/AEI_calcined
3413,49.376,221.0,CHA/AEI_calcined
3414,49.389,227.0,CHA/AEI_calcined
3415,49.402,228.0,CHA/AEI_calcined
3416,49.415,219.0,CHA/AEI_calcined
3417,49.428,228.0,CHA/AEI_calcined
3418,49.441,232.0,CHA/AEI_calcined
3419,49.454,240.0,CHA/AEI_calcined
3420,49.467,244.0,CHA/AEI_calcined
3421,49.48,235.0,CHA/AEI_calcined
3422,49.493,229.0,CHA/AEI_calcined
3423,49.506,228.0,CHA/AEI_calcined
3424,49.519,235.0,CHA/AEI_calcined
3425,49.532,226.0,CHA/AEI_calcined
3426,49.545,225.0,CHA/AEI_calcined
3427,49.558,226.0,CHA/AEI_calcined
3428,49.571,224.0,CHA/AEI_calcined
3429,49.584,220.0,CHA/AEI_calcined
3430,49.597,215.0,CHA/AEI_calcined
3431,49.61,210.0,CHA/AEI_calcined
3432,49.623,206.0,CHA/AEI_calcined
3433,49.636,204.0,CHA/AEI_calcined
3434,49.649,204.0,CHA/AEI_calcined
3435,49.662,200.0,CHA/AEI_calcined
3436,49.675,194.0,CHA/AEI_calcined
3437,49.688,191.0,CHA/AEI_calcined
3438,49.701,187.0,CHA/AEI_calcined
3439,49.714,186.0,CHA/AEI_calcined
3440,49.727,185.0,CHA/AEI_calcined
3441,49.74,176.0,CHA/AEI_calcined
3442,49.753,172.0,CHA/AEI_calcined
3443,49.766,176.0,CHA/AEI_calcined
3444,49.779,171.0,CHA/AEI_calcined
3445,49.792,170.0,CHA/AEI_calcined
3446,49.805,169.0,CHA/AEI_calcined
3447,49.818,169.0,CHA/AEI_calcined
3448,49.831,165.0,CHA/AEI_calcined
3449,49.844,162.0,CHA/AEI_calcined
3450,49.857,159.0,CHA/AEI_calcined
3451,49.87,162.0,CHA/AEI_calcined
3452,49.883,163.0,CHA/AEI_calcined
3453,49.896,159.0,CHA/AEI_calcined
3454,49.909,161.0,CHA/AEI_calcined
3455,49.922,158.0,CHA/AEI_calcined
3456,49.935,158.0,CHA/AEI_calcined
3457,49.948,159.0,CHA/AEI_calcined
3458,49.961,157.0,CHA/AEI_calcined
3459,49.974,155.0,CHA/AEI_calcined
3460,49.987,157.0,CHA/AEI_calcined
3461,50.0,157.0,CHA/AEI_calcined
3462,50.013,153.0,CHA/AEI_calcined
3463,50.026,155.0,CHA/AEI_calcined
3464,50.039,154.0,CHA/AEI_calcined
3465,50.052,154.0,CHA/AEI_calcined
3466,50.065,153.0,CHA/AEI_calcined
3467,50.078,153.0,CHA/AEI_calcined
3468,50.091,154.0,CHA/AEI_calcined
3469,50.104,155.0,CHA/AEI_calcined
3470,50.117,152.0,CHA/AEI_calcined
3471,50.13,152.0,CHA/AEI_calcined
3472,50.143,155.0,CHA/AEI_calcined
3473,50.156,153.0,CHA/AEI_calcined
3474,50.169,151.0,CHA/AEI_calcined
3475,50.182,153.0,CHA/AEI_calcined
3476,50.195,156.0,CHA/AEI_calcined
3477,50.208,158.0,CHA/AEI_calcined
3478,50.221,157.0,CHA/AEI_calcined
3479,50.234,155.0,CHA/AEI_calcined
3480,50.247,152.0,CHA/AEI_calcined
3481,50.26,156.0,CHA/AEI_calcined
3482,50.273,161.0,CHA/AEI_calcined
3483,50.286,158.0,CHA/AEI_calcined
3484,50.299,157.0,CHA/AEI_calcined
3485,50.312,157.0,CHA/AEI_calcined
3486,50.325,158.0,CHA/AEI_calcined
3487,50.338,161.0,CHA/AEI_calcined
3488,50.351,160.0,CHA/AEI_calcined
3489,50.364,156.0,CHA/AEI_calcined
3490,50.377,157.0,CHA/AEI_calcined
3491,50.39,158.0,CHA/AEI_calcined
3492,50.403,161.0,CHA/AEI_calcined
3493,50.416,161.0,CHA/AEI_calcined
3494,50.429,160.0,CHA/AEI_calcined
3495,50.442,162.0,CHA/AEI_calcined
3496,50.455,162.0,CHA/AEI_calcined
3497,50.468,163.0,CHA/AEI_calcined
3498,50.481,163.0,CHA/AEI_calcined
3499,50.494,162.0,CHA/AEI_calcined
3500,50.507,162.0,CHA/AEI_calcined
3501,50.52,164.0,CHA/AEI_calcined
3502,50.533,170.0,CHA/AEI_calcined
3503,50.546,166.0,CHA/AEI_calcined
3504,50.559,163.0,CHA/AEI_calcined
3505,50.572,163.0,CHA/AEI_calcined
3506,50.585,162.0,CHA/AEI_calcined
3507,50.598,159.0,CHA/AEI_calcined
3508,50.611,165.0,CHA/AEI_calcined
3509,50.624,163.0,CHA/AEI_calcined
3510,50.637,160.0,CHA/AEI_calcined
3511,50.65,159.0,CHA/AEI_calcined
3512,50.663,160.0,CHA/AEI_calcined
3513,50.676,165.0,CHA/AEI_calcined
3514,50.689,157.0,CHA/AEI_calcined
3515,50.702,161.0,CHA/AEI_calcined
3516,50.715,158.0,CHA/AEI_calcined
3517,50.728,160.0,CHA/AEI_calcined
3518,50.741,163.0,CHA/AEI_calcined
3519,50.754,161.0,CHA/AEI_calcined
3520,50.767,159.0,CHA/AEI_calcined
3521,50.78,162.0,CHA/AEI_calcined
3522,50.793,153.0,CHA/AEI_calcined
3523,50.806,154.0,CHA/AEI_calcined
3524,50.819,161.0,CHA/AEI_calcined
3525,50.832,156.0,CHA/AEI_calcined
3526,50.845,155.0,CHA/AEI_calcined
3527,50.858,157.0,CHA/AEI_calcined
3528,50.871,157.0,CHA/AEI_calcined
3529,50.884,160.0,CHA/AEI_calcined
3530,50.897,155.0,CHA/AEI_calcined
3531,50.91,154.0,CHA/AEI_calcined
3532,50.923,160.0,CHA/AEI_calcined
3533,50.936,157.0,CHA/AEI_calcined
3534,50.949,164.0,CHA/AEI_calcined
3535,50.962,158.0,CHA/AEI_calcined
3536,50.975,156.0,CHA/AEI_calcined
3537,50.988,155.0,CHA/AEI_calcined
3538,51.001,156.0,CHA/AEI_calcined
3539,51.014,154.0,CHA/AEI_calcined
3540,51.027,157.0,CHA/AEI_calcined
3541,51.04,163.0,CHA/AEI_calcined
3542,51.053,159.0,CHA/AEI_calcined
3543,51.066,162.0,CHA/AEI_calcined
3544,51.079,162.0,CHA/AEI_calcined
3545,51.092,164.0,CHA/AEI_calcined
3546,51.105,165.0,CHA/AEI_calcined
3547,51.118,160.0,CHA/AEI_calcined
3548,51.131,165.0,CHA/AEI_calcined
3549,51.144,165.0,CHA/AEI_calcined
3550,51.157,167.0,CHA/AEI_calcined
3551,51.17,170.0,CHA/AEI_calcined
3552,51.183,169.0,CHA/AEI_calcined
3553,51.196,168.0,CHA/AEI_calcined
3554,51.209,175.0,CHA/AEI_calcined
3555,51.222,175.0,CHA/AEI_calcined
3556,51.235,174.0,CHA/AEI_calcined
3557,51.248,177.0,CHA/AEI_calcined
3558,51.261,176.0,CHA/AEI_calcined
3559,51.274,177.0,CHA/AEI_calcined
3560,51.287,176.0,CHA/AEI_calcined
3561,51.3,173.0,CHA/AEI_calcined
3562,51.313,178.0,CHA/AEI_calcined
3563,51.326,182.0,CHA/AEI_calcined
3564,51.339,182.0,CHA/AEI_calcined
3565,51.352,181.0,CHA/AEI_calcined
3566,51.365,182.0,CHA/AEI_calcined
3567,51.378,182.0,CHA/AEI_calcined
3568,51.391,180.0,CHA/AEI_calcined
3569,51.404,176.0,CHA/AEI_calcined
3570,51.417,177.0,CHA/AEI_calcined
3571,51.43,178.0,CHA/AEI_calcined
3572,51.443,174.0,CHA/AEI_calcined
3573,51.456,170.0,CHA/AEI_calcined
3574,51.469,169.0,CHA/AEI_calcined
3575,51.482,172.0,CHA/AEI_calcined
3576,51.495,171.0,CHA/AEI_calcined
3577,51.508,169.0,CHA/AEI_calcined
3578,51.521,169.0,CHA/AEI_calcined
3579,51.534,167.0,CHA/AEI_calcined
3580,51.547,166.0,CHA/AEI_calcined
3581,51.56,165.0,CHA/AEI_calcined
3582,51.573,163.0,CHA/AEI_calcined
3583,51.586,164.0,CHA/AEI_calcined
3584,51.599,164.0,CHA/AEI_calcined
3585,51.612,163.0,CHA/AEI_calcined
3586,51.625,160.0,CHA/AEI_calcined
3587,51.638,161.0,CHA/AEI_calcined
3588,51.651,161.0,CHA/AEI_calcined
3589,51.664,161.0,CHA/AEI_calcined
3590,51.677,160.0,CHA/AEI_calcined
3591,51.69,156.0,CHA/AEI_calcined
3592,51.703,155.0,CHA/AEI_calcined
3593,51.716,156.0,CHA/AEI_calcined
3594,51.729,152.0,CHA/AEI_calcined
3595,51.742,154.0,CHA/AEI_calcined
3596,51.755,154.0,CHA/AEI_calcined
3597,51.768,157.0,CHA/AEI_calcined
3598,51.781,157.0,CHA/AEI_calcined
3599,51.794,154.0,CHA/AEI_calcined
3600,51.807,153.0,CHA/AEI_calcined
3601,51.82,149.0,CHA/AEI_calcined
3602,51.833,151.0,CHA/AEI_calcined
3603,51.846,149.0,CHA/AEI_calcined
3604,51.859,151.0,CHA/AEI_calcined
3605,51.872,151.0,CHA/AEI_calcined
3606,51.885,147.0,CHA/AEI_calcined
3607,51.898,146.0,CHA/AEI_calcined
3608,51.911,145.0,CHA/AEI_calcined
3609,51.924,144.0,CHA/AEI_calcined
3610,51.937,142.0,CHA/AEI_calcined
3611,51.95,146.0,CHA/AEI_calcined
3612,51.963,146.0,CHA/AEI_calcined
3613,51.976,145.0,CHA/AEI_calcined
3614,51.989,139.0,CHA/AEI_calcined
3615,52.002,138.0,CHA/AEI_calcined
3616,52.015,140.0,CHA/AEI_calcined
3617,52.028,140.0,CHA/AEI_calcined
3618,52.041,142.0,CHA/AEI_calcined
3619,52.054,142.0,CHA/AEI_calcined
3620,52.067,137.0,CHA/AEI_calcined
3621,52.08,136.0,CHA/AEI_calcined
3622,52.093,143.0,CHA/AEI_calcined
3623,52.106,136.0,CHA/AEI_calcined
3624,52.119,137.0,CHA/AEI_calcined
3625,52.132,145.0,CHA/AEI_calcined
3626,52.145,139.0,CHA/AEI_calcined
3627,52.158,134.0,CHA/AEI_calcined
3628,52.171,135.0,CHA/AEI_calcined
3629,52.184,135.0,CHA/AEI_calcined
3630,52.197,139.0,CHA/AEI_calcined
3631,52.21,135.0,CHA/AEI_calcined
3632,52.223,136.0,CHA/AEI_calcined
3633,52.236,133.0,CHA/AEI_calcined
3634,52.249,134.0,CHA/AEI_calcined
3635,52.262,137.0,CHA/AEI_calcined
3636,52.275,136.0,CHA/AEI_calcined
3637,52.288,136.0,CHA/AEI_calcined
3638,52.301,141.0,CHA/AEI_calcined
3639,52.314,133.0,CHA/AEI_calcined
3640,52.327,136.0,CHA/AEI_calcined
3641,52.34,129.0,CHA/AEI_calcined
3642,52.353,131.0,CHA/AEI_calcined
3643,52.366,130.0,CHA/AEI_calcined
3644,52.379,132.0,CHA/AEI_calcined
3645,52.392,133.0,CHA/AEI_calcined
3646,52.405,132.0,CHA/AEI_calcined
3647,52.418,130.0,CHA/AEI_calcined
3648,52.431,132.0,CHA/AEI_calcined
3649,52.444,131.0,CHA/AEI_calcined
3650,52.457,132.0,CHA/AEI_calcined
3651,52.47,130.0,CHA/AEI_calcined
3652,52.483,126.0,CHA/AEI_calcined
3653,52.496,131.0,CHA/AEI_calcined
3654,52.509,127.0,CHA/AEI_calcined
3655,52.522,124.0,CHA/AEI_calcined
3656,52.535,128.0,CHA/AEI_calcined
3657,52.548,128.0,CHA/AEI_calcined
3658,52.561,129.0,CHA/AEI_calcined
3659,52.574,127.0,CHA/AEI_calcined
3660,52.587,128.0,CHA/AEI_calcined
3661,52.6,129.0,CHA/AEI_calcined
3662,52.613,126.0,CHA/AEI_calcined
3663,52.626,125.0,CHA/AEI_calcined
3664,52.639,124.0,CHA/AEI_calcined
3665,52.652,125.0,CHA/AEI_calcined
3666,52.665,129.0,CHA/AEI_calcined
3667,52.678,127.0,CHA/AEI_calcined
3668,52.691,126.0,CHA/AEI_calcined
3669,52.704,121.0,CHA/AEI_calcined
3670,52.717,120.0,CHA/AEI_calcined
3671,52.73,122.0,CHA/AEI_calcined
3672,52.743,121.0,CHA/AEI_calcined
3673,52.756,122.0,CHA/AEI_calcined
3674,52.769,126.0,CHA/AEI_calcined
3675,52.782,123.0,CHA/AEI_calcined
3676,52.795,121.0,CHA/AEI_calcined
3677,52.808,123.0,CHA/AEI_calcined
3678,52.821,125.0,CHA/AEI_calcined
3679,52.834,124.0,CHA/AEI_calcined
3680,52.847,120.0,CHA/AEI_calcined
3681,52.86,117.0,CHA/AEI_calcined
3682,52.873,123.0,CHA/AEI_calcined
3683,52.886,129.0,CHA/AEI_calcined
3684,52.899,125.0,CHA/AEI_calcined
3685,52.912,121.0,CHA/AEI_calcined
3686,52.925,121.0,CHA/AEI_calcined
